user_id,content_id,date,content_type,category,minutes_consumed
420,36490,2025-12-25,Audio,Anxiety,6
420,36491,2025-12-26,Reading,Self-esteem,29
420,36492,2025-12-27,Audio,Stress,59
420,36493,2025-12-28,Reading,Self-esteem,35
420,36494,2025-12-29,Reading,Relationships,41
420,36495,2025-12-30,Video,Anxiety,78
420,36496,2025-12-31,Video,Anxiety,34
421,36497,2025-08-19,Reading,Self-esteem,28
421,36498,2025-08-20,Video,Sleep,68
421,36499,2025-08-21,Video,Anxiety,75
421,36500,2025-08-22,Reading,Relationships,32
421,36501,2025-08-23,Audio,Anxiety,58
421,36502,2025-08-24,Video,Sleep,63
421,36503,2025-08-25,Reading,Sleep,29
421,36504,2025-08-26,Audio,Relationships,56
421,36505,2025-08-27,Video,Self-esteem,26
421,36506,2025-08-28,Audio,Self-esteem,54
421,36507,2025-08-29,Video,Self-esteem,63
421,36508,2025-08-30,Reading,Self-esteem,28
421,36509,2025-08-31,Audio,Stress,24
421,36510,2025-09-01,Audio,Relationships,6
421,36511,2025-09-02,Audio,Stress,41
421,36512,2025-09-03,Reading,Anxiety,10
421,36513,2025-09-04,Reading,Stress,16
421,36514,2025-09-05,Video,Anxiety,32
421,36515,2025-09-06,Reading,Self-esteem,31
421,36516,2025-09-07,Reading,Sleep,9
421,36517,2025-09-08,Reading,Self-esteem,6
421,36518,2025-09-09,Reading,Relationships,43
421,36519,2025-09-10,Reading,Relationships,16
421,36520,2025-09-11,Reading,Sleep,11
421,36521,2025-09-12,Video,Relationships,68
421,36522,2025-09-13,Video,Stress,24
421,36523,2025-09-14,Reading,Self-esteem,29
421,36524,2025-09-15,Audio,Relationships,35
421,36525,2025-09-16,Video,Anxiety,45
421,36526,2025-09-17,Video,Anxiety,39
421,36527,2025-09-18,Audio,Sleep,34
421,36528,2025-09-19,Reading,Self-esteem,33
421,36529,2025-09-20,Reading,Sleep,41
421,36530,2025-09-21,Video,Anxiety,66
421,36531,2025-09-22,Audio,Anxiety,59
421,36532,2025-09-23,Video,Anxiety,65
421,36533,2025-09-24,Reading,Anxiety,6
421,36534,2025-09-25,Video,Sleep,40
421,36535,2025-09-26,Audio,Stress,7
421,36536,2025-09-27,Audio,Anxiety,43
421,36537,2025-09-28,Audio,Relationships,48
421,36538,2025-09-29,Reading,Sleep,42
421,36539,2025-09-30,Video,Stress,83
421,36540,2025-10-01,Audio,Self-esteem,38
421,36541,2025-10-02,Audio,Anxiety,8
421,36542,2025-10-03,Reading,Anxiety,41
421,36543,2025-10-04,Audio,Stress,13
421,36544,2025-10-05,Video,Stress,53
421,36545,2025-10-06,Reading,Sleep,22
421,36546,2025-10-07,Reading,Stress,32
421,36547,2025-10-08,Video,Stress,21
421,36548,2025-10-09,Video,Sleep,11
421,36549,2025-10-10,Reading,Self-esteem,12
421,36550,2025-10-11,Video,Anxiety,60
421,36551,2025-10-12,Reading,Relationships,20
421,36552,2025-10-13,Audio,Anxiety,29
421,36553,2025-10-14,Video,Relationships,21
421,36554,2025-10-15,Video,Anxiety,82
421,36555,2025-10-16,Audio,Sleep,39
421,36556,2025-10-17,Reading,Stress,42
421,36557,2025-10-18,Reading,Anxiety,5
421,36558,2025-10-19,Reading,Self-esteem,34
421,36559,2025-10-20,Reading,Self-esteem,35
421,36560,2025-10-21,Video,Sleep,9
421,36561,2025-10-22,Audio,Self-esteem,57
421,36562,2025-10-23,Video,Anxiety,72
421,36563,2025-10-24,Video,Relationships,80
421,36564,2025-10-25,Reading,Self-esteem,12
421,36565,2025-10-26,Reading,Stress,16
421,36566,2025-10-27,Video,Sleep,68
421,36567,2025-10-28,Audio,Sleep,20
421,36568,2025-10-29,Audio,Sleep,9
421,36569,2025-10-30,Reading,Relationships,22
421,36570,2025-10-31,Audio,Anxiety,49
421,36571,2025-11-01,Audio,Relationships,15
421,36572,2025-11-02,Reading,Sleep,37
421,36573,2025-11-03,Audio,Self-esteem,48
421,36574,2025-11-04,Audio,Self-esteem,12
421,36575,2025-11-05,Audio,Anxiety,20
421,36576,2025-11-06,Reading,Anxiety,32
421,36577,2025-11-07,Reading,Relationships,27
421,36578,2025-11-08,Reading,Stress,29
421,36579,2025-11-09,Video,Relationships,81
421,36580,2025-11-10,Reading,Stress,27
421,36581,2025-11-11,Audio,Anxiety,7
421,36582,2025-11-12,Video,Stress,64
421,36583,2025-11-13,Video,Stress,49
421,36584,2025-11-14,Audio,Self-esteem,52
421,36585,2025-11-15,Video,Relationships,48
421,36586,2025-11-16,Video,Self-esteem,13
421,36587,2025-11-17,Reading,Sleep,11
421,36588,2025-11-18,Audio,Anxiety,23
421,36589,2025-11-19,Audio,Relationships,52
421,36590,2025-11-20,Video,Self-esteem,45
421,36591,2025-11-21,Reading,Self-esteem,42
421,36592,2025-11-22,Video,Relationships,24
421,36593,2025-11-23,Video,Relationships,44
421,36594,2025-11-24,Video,Sleep,77
421,36595,2025-11-25,Audio,Self-esteem,40
421,36596,2025-11-26,Video,Self-esteem,13
421,36597,2025-11-27,Reading,Relationships,6
421,36598,2025-11-28,Video,Relationships,37
421,36599,2025-11-29,Video,Self-esteem,14
421,36600,2025-11-30,Reading,Anxiety,8
421,36601,2025-12-01,Video,Relationships,66
421,36602,2025-12-02,Reading,Relationships,11
421,36603,2025-12-03,Video,Relationships,25
421,36604,2025-12-04,Audio,Anxiety,13
421,36605,2025-12-05,Reading,Self-esteem,27
421,36606,2025-12-06,Audio,Sleep,11
421,36607,2025-12-07,Audio,Sleep,15
421,36608,2025-12-08,Video,Anxiety,59
421,36609,2025-12-09,Reading,Anxiety,30
421,36610,2025-12-10,Audio,Anxiety,50
421,36611,2025-12-11,Reading,Self-esteem,22
421,36612,2025-12-12,Video,Stress,76
421,36613,2025-12-13,Video,Stress,16
421,36614,2025-12-14,Audio,Self-esteem,45
421,36615,2025-12-15,Reading,Stress,35
421,36616,2025-12-16,Video,Sleep,42
421,36617,2025-12-17,Audio,Relationships,29
421,36618,2025-12-18,Audio,Anxiety,18
421,36619,2025-12-19,Video,Anxiety,71
421,36620,2025-12-20,Reading,Relationships,43
421,36621,2025-12-21,Reading,Sleep,38
421,36622,2025-12-22,Reading,Anxiety,31
421,36623,2025-12-23,Audio,Anxiety,52
421,36624,2025-12-24,Reading,Sleep,37
421,36625,2025-12-25,Reading,Stress,37
421,36626,2025-12-26,Video,Stress,37
421,36627,2025-12-27,Reading,Sleep,33
421,36628,2025-12-28,Audio,Relationships,35
421,36629,2025-12-29,Video,Relationships,76
421,36630,2025-12-30,Audio,Self-esteem,21
421,36631,2025-12-31,Video,Stress,85
422,36632,2025-08-25,Audio,Relationships,57
422,36633,2025-08-26,Audio,Sleep,48
422,36634,2025-08-27,Video,Relationships,68
422,36635,2025-08-28,Reading,Self-esteem,35
422,36636,2025-08-29,Audio,Anxiety,5
422,36637,2025-08-30,Video,Relationships,88
422,36638,2025-08-31,Video,Sleep,34
422,36639,2025-09-01,Audio,Stress,11
422,36640,2025-09-02,Reading,Anxiety,17
422,36641,2025-09-03,Video,Sleep,5
422,36642,2025-09-04,Reading,Stress,8
422,36643,2025-09-05,Reading,Relationships,8
422,36644,2025-09-06,Video,Self-esteem,87
422,36645,2025-09-07,Video,Anxiety,79
422,36646,2025-09-08,Audio,Stress,34
422,36647,2025-09-09,Audio,Relationships,6
422,36648,2025-09-10,Reading,Self-esteem,28
422,36649,2025-09-11,Video,Sleep,89
422,36650,2025-09-12,Reading,Stress,6
422,36651,2025-09-13,Video,Relationships,84
422,36652,2025-09-14,Reading,Sleep,6
422,36653,2025-09-15,Reading,Sleep,9
422,36654,2025-09-16,Audio,Stress,50
422,36655,2025-09-17,Video,Sleep,80
422,36656,2025-09-18,Video,Sleep,50
422,36657,2025-09-19,Reading,Self-esteem,29
422,36658,2025-09-20,Reading,Relationships,22
422,36659,2025-09-21,Video,Sleep,15
422,36660,2025-09-22,Video,Sleep,71
422,36661,2025-09-23,Reading,Self-esteem,17
422,36662,2025-09-24,Audio,Sleep,56
422,36663,2025-09-25,Reading,Relationships,8
422,36664,2025-09-26,Audio,Self-esteem,30
422,36665,2025-09-27,Reading,Anxiety,20
422,36666,2025-09-28,Audio,Self-esteem,28
422,36667,2025-09-29,Reading,Anxiety,17
422,36668,2025-09-30,Video,Anxiety,46
422,36669,2025-10-01,Video,Anxiety,15
422,36670,2025-10-02,Video,Sleep,17
422,36671,2025-10-03,Audio,Anxiety,15
422,36672,2025-10-04,Video,Stress,60
422,36673,2025-10-05,Reading,Sleep,43
422,36674,2025-10-06,Audio,Relationships,23
422,36675,2025-10-07,Reading,Stress,22
422,36676,2025-10-08,Video,Sleep,89
422,36677,2025-10-09,Reading,Sleep,32
422,36678,2025-10-10,Reading,Anxiety,7
422,36679,2025-10-11,Audio,Sleep,7
422,36680,2025-10-12,Audio,Relationships,28
422,36681,2025-10-13,Video,Anxiety,6
422,36682,2025-10-14,Video,Sleep,70
422,36683,2025-10-15,Video,Stress,47
422,36684,2025-10-16,Audio,Anxiety,9
422,36685,2025-10-17,Video,Anxiety,47
422,36686,2025-10-18,Reading,Anxiety,42
422,36687,2025-10-19,Reading,Self-esteem,38
422,36688,2025-10-20,Audio,Sleep,14
422,36689,2025-10-21,Video,Relationships,49
422,36690,2025-10-22,Video,Relationships,36
422,36691,2025-10-23,Video,Anxiety,71
422,36692,2025-10-24,Audio,Sleep,35
422,36693,2025-10-25,Audio,Sleep,50
422,36694,2025-10-26,Audio,Relationships,39
422,36695,2025-10-27,Reading,Anxiety,37
422,36696,2025-10-28,Video,Relationships,62
422,36697,2025-10-29,Audio,Stress,53
422,36698,2025-10-30,Reading,Stress,6
422,36699,2025-10-31,Video,Anxiety,49
422,36700,2025-11-01,Audio,Sleep,50
422,36701,2025-11-02,Audio,Sleep,58
422,36702,2025-11-03,Video,Stress,74
422,36703,2025-11-04,Audio,Anxiety,57
422,36704,2025-11-05,Reading,Anxiety,27
422,36705,2025-11-06,Audio,Self-esteem,51
422,36706,2025-11-07,Video,Stress,43
422,36707,2025-11-08,Reading,Sleep,6
422,36708,2025-11-09,Reading,Sleep,16
422,36709,2025-11-10,Reading,Anxiety,37
422,36710,2025-11-11,Audio,Stress,37
422,36711,2025-11-12,Reading,Stress,16
422,36712,2025-11-13,Reading,Stress,5
422,36713,2025-11-14,Reading,Relationships,22
422,36714,2025-11-15,Video,Relationships,15
422,36715,2025-11-16,Audio,Stress,15
422,36716,2025-11-17,Audio,Relationships,18
422,36717,2025-11-18,Video,Sleep,75
422,36718,2025-11-19,Video,Stress,76
422,36719,2025-11-20,Reading,Relationships,43
422,36720,2025-11-21,Reading,Anxiety,21
422,36721,2025-11-22,Reading,Anxiety,27
422,36722,2025-11-23,Video,Anxiety,56
422,36723,2025-11-24,Reading,Anxiety,24
422,36724,2025-11-25,Audio,Self-esteem,19
422,36725,2025-11-26,Reading,Self-esteem,16
422,36726,2025-11-27,Audio,Sleep,56
422,36727,2025-11-28,Reading,Sleep,31
422,36728,2025-11-29,Video,Sleep,75
422,36729,2025-11-30,Video,Stress,6
422,36730,2025-12-01,Reading,Stress,35
422,36731,2025-12-02,Video,Self-esteem,36
422,36732,2025-12-03,Video,Self-esteem,73
422,36733,2025-12-04,Audio,Self-esteem,24
422,36734,2025-12-05,Video,Sleep,29
422,36735,2025-12-06,Video,Stress,43
422,36736,2025-12-07,Reading,Stress,37
422,36737,2025-12-08,Audio,Stress,5
422,36738,2025-12-09,Reading,Relationships,22
422,36739,2025-12-10,Video,Relationships,26
422,36740,2025-12-11,Video,Sleep,27
422,36741,2025-12-12,Audio,Relationships,18
422,36742,2025-12-13,Audio,Relationships,13
422,36743,2025-12-14,Audio,Relationships,46
422,36744,2025-12-15,Reading,Sleep,7
422,36745,2025-12-16,Reading,Sleep,36
422,36746,2025-12-17,Audio,Sleep,18
422,36747,2025-12-18,Reading,Anxiety,29
422,36748,2025-12-19,Reading,Stress,20
422,36749,2025-12-20,Video,Stress,71
422,36750,2025-12-21,Audio,Sleep,59
422,36751,2025-12-22,Reading,Relationships,23
422,36752,2025-12-23,Reading,Self-esteem,43
422,36753,2025-12-24,Video,Sleep,81
422,36754,2025-12-25,Reading,Stress,8
422,36755,2025-12-26,Audio,Relationships,56
422,36756,2025-12-27,Audio,Anxiety,36
422,36757,2025-12-28,Audio,Stress,48
422,36758,2025-12-29,Video,Sleep,27
422,36759,2025-12-30,Video,Anxiety,55
422,36760,2025-12-31,Audio,Sleep,33
423,36761,2025-10-23,Video,Sleep,74
423,36762,2025-10-24,Reading,Relationships,43
423,36763,2025-10-25,Audio,Relationships,10
423,36764,2025-10-26,Audio,Relationships,7
423,36765,2025-10-27,Video,Stress,67
423,36766,2025-10-28,Reading,Relationships,41
423,36767,2025-10-29,Audio,Self-esteem,52
423,36768,2025-10-30,Video,Relationships,15
423,36769,2025-10-31,Audio,Self-esteem,20
423,36770,2025-11-01,Reading,Stress,34
423,36771,2025-11-02,Audio,Relationships,55
423,36772,2025-11-03,Video,Stress,56
423,36773,2025-11-04,Audio,Self-esteem,11
423,36774,2025-11-05,Audio,Stress,23
423,36775,2025-11-06,Audio,Self-esteem,48
423,36776,2025-11-07,Reading,Anxiety,29
423,36777,2025-11-08,Reading,Sleep,15
423,36778,2025-11-09,Reading,Anxiety,40
423,36779,2025-11-10,Reading,Relationships,16
423,36780,2025-11-11,Reading,Anxiety,19
423,36781,2025-11-12,Video,Anxiety,35
423,36782,2025-11-13,Reading,Stress,10
423,36783,2025-11-14,Reading,Anxiety,36
423,36784,2025-11-15,Video,Relationships,29
423,36785,2025-11-16,Reading,Relationships,23
423,36786,2025-11-17,Audio,Sleep,5
423,36787,2025-11-18,Video,Anxiety,14
423,36788,2025-11-19,Audio,Sleep,47
423,36789,2025-11-20,Video,Self-esteem,74
423,36790,2025-11-21,Reading,Stress,17
423,36791,2025-11-22,Reading,Anxiety,36
423,36792,2025-11-23,Video,Sleep,61
423,36793,2025-11-24,Audio,Stress,9
423,36794,2025-11-25,Reading,Stress,35
423,36795,2025-11-26,Video,Self-esteem,69
423,36796,2025-11-27,Audio,Sleep,58
423,36797,2025-11-28,Video,Self-esteem,50
423,36798,2025-11-29,Audio,Stress,19
423,36799,2025-11-30,Reading,Sleep,15
423,36800,2025-12-01,Video,Relationships,8
423,36801,2025-12-02,Reading,Stress,22
423,36802,2025-12-03,Audio,Anxiety,23
423,36803,2025-12-04,Audio,Self-esteem,14
423,36804,2025-12-05,Reading,Self-esteem,38
423,36805,2025-12-06,Audio,Sleep,27
423,36806,2025-12-07,Reading,Sleep,27
423,36807,2025-12-08,Reading,Stress,30
423,36808,2025-12-09,Audio,Anxiety,41
423,36809,2025-12-10,Reading,Anxiety,10
423,36810,2025-12-11,Video,Relationships,68
423,36811,2025-12-12,Audio,Anxiety,5
423,36812,2025-12-13,Reading,Anxiety,39
423,36813,2025-12-14,Video,Self-esteem,14
423,36814,2025-12-15,Reading,Self-esteem,10
423,36815,2025-12-16,Audio,Stress,24
423,36816,2025-12-17,Reading,Sleep,30
423,36817,2025-12-18,Reading,Relationships,41
423,36818,2025-12-19,Reading,Relationships,36
423,36819,2025-12-20,Audio,Anxiety,6
423,36820,2025-12-21,Reading,Relationships,8
423,36821,2025-12-22,Audio,Relationships,16
423,36822,2025-12-23,Audio,Relationships,53
423,36823,2025-12-24,Reading,Self-esteem,36
423,36824,2025-12-25,Reading,Relationships,13
423,36825,2025-12-26,Audio,Relationships,56
423,36826,2025-12-27,Video,Sleep,37
423,36827,2025-12-28,Reading,Anxiety,23
423,36828,2025-12-29,Video,Sleep,5
423,36829,2025-12-30,Video,Anxiety,74
423,36830,2025-12-31,Reading,Sleep,12
424,36831,2025-09-06,Video,Anxiety,80
424,36832,2025-09-07,Reading,Self-esteem,33
424,36833,2025-09-08,Reading,Anxiety,31
424,36834,2025-09-09,Reading,Stress,42
424,36835,2025-09-10,Video,Stress,59
424,36836,2025-09-11,Reading,Stress,7
424,36837,2025-09-12,Audio,Relationships,8
424,36838,2025-09-13,Video,Stress,35
424,36839,2025-09-14,Video,Anxiety,84
424,36840,2025-09-15,Reading,Relationships,20
424,36841,2025-09-16,Video,Sleep,82
424,36842,2025-09-17,Audio,Anxiety,18
424,36843,2025-09-18,Video,Stress,82
424,36844,2025-09-19,Audio,Relationships,57
424,36845,2025-09-20,Reading,Self-esteem,36
424,36846,2025-09-21,Video,Sleep,26
424,36847,2025-09-22,Video,Stress,71
424,36848,2025-09-23,Audio,Relationships,36
424,36849,2025-09-24,Video,Stress,50
424,36850,2025-09-25,Audio,Stress,20
424,36851,2025-09-26,Audio,Stress,27
424,36852,2025-09-27,Video,Stress,63
424,36853,2025-09-28,Video,Relationships,18
424,36854,2025-09-29,Video,Stress,29
424,36855,2025-09-30,Reading,Relationships,10
424,36856,2025-10-01,Reading,Relationships,24
424,36857,2025-10-02,Video,Sleep,89
424,36858,2025-10-03,Audio,Self-esteem,54
424,36859,2025-10-04,Reading,Relationships,37
424,36860,2025-10-05,Reading,Sleep,43
424,36861,2025-10-06,Reading,Relationships,36
424,36862,2025-10-07,Audio,Sleep,33
424,36863,2025-10-08,Reading,Stress,33
424,36864,2025-10-09,Audio,Self-esteem,57
424,36865,2025-10-10,Video,Sleep,85
424,36866,2025-10-11,Reading,Sleep,23
424,36867,2025-10-12,Video,Self-esteem,23
424,36868,2025-10-13,Video,Stress,61
424,36869,2025-10-14,Video,Self-esteem,50
424,36870,2025-10-15,Reading,Sleep,43
424,36871,2025-10-16,Reading,Relationships,9
424,36872,2025-10-17,Video,Stress,43
424,36873,2025-10-18,Audio,Self-esteem,14
424,36874,2025-10-19,Video,Self-esteem,31
424,36875,2025-10-20,Audio,Stress,21
424,36876,2025-10-21,Video,Sleep,18
424,36877,2025-10-22,Reading,Self-esteem,16
424,36878,2025-10-23,Reading,Stress,38
424,36879,2025-10-24,Video,Anxiety,31
424,36880,2025-10-25,Reading,Sleep,15
424,36881,2025-10-26,Audio,Self-esteem,49
424,36882,2025-10-27,Audio,Self-esteem,44
424,36883,2025-10-28,Reading,Self-esteem,33
424,36884,2025-10-29,Audio,Stress,44
424,36885,2025-10-30,Reading,Sleep,11
424,36886,2025-10-31,Video,Sleep,50
424,36887,2025-11-01,Reading,Sleep,11
424,36888,2025-11-02,Video,Sleep,72
424,36889,2025-11-03,Video,Self-esteem,60
424,36890,2025-11-04,Reading,Self-esteem,12
424,36891,2025-11-05,Audio,Relationships,36
424,36892,2025-11-06,Audio,Sleep,32
424,36893,2025-11-07,Audio,Sleep,50
424,36894,2025-11-08,Audio,Sleep,29
424,36895,2025-11-09,Video,Self-esteem,71
424,36896,2025-11-10,Reading,Anxiety,19
424,36897,2025-11-11,Audio,Anxiety,51
424,36898,2025-11-12,Audio,Self-esteem,19
424,36899,2025-11-13,Video,Self-esteem,70
424,36900,2025-11-14,Reading,Self-esteem,10
424,36901,2025-11-15,Audio,Anxiety,29
424,36902,2025-11-16,Reading,Sleep,23
424,36903,2025-11-17,Reading,Self-esteem,29
424,36904,2025-11-18,Reading,Stress,30
424,36905,2025-11-19,Video,Stress,53
424,36906,2025-11-20,Audio,Stress,54
424,36907,2025-11-21,Video,Self-esteem,71
424,36908,2025-11-22,Reading,Sleep,40
424,36909,2025-11-23,Reading,Stress,20
424,36910,2025-11-24,Video,Sleep,11
424,36911,2025-11-25,Audio,Stress,50
424,36912,2025-11-26,Audio,Self-esteem,32
424,36913,2025-11-27,Reading,Stress,15
424,36914,2025-11-28,Audio,Anxiety,43
424,36915,2025-11-29,Reading,Relationships,35
424,36916,2025-11-30,Audio,Sleep,36
424,36917,2025-12-01,Audio,Anxiety,13
424,36918,2025-12-02,Video,Anxiety,17
424,36919,2025-12-03,Reading,Self-esteem,17
424,36920,2025-12-04,Reading,Sleep,15
424,36921,2025-12-05,Audio,Sleep,14
424,36922,2025-12-06,Reading,Relationships,22
424,36923,2025-12-07,Reading,Relationships,38
424,36924,2025-12-08,Reading,Stress,21
424,36925,2025-12-09,Reading,Self-esteem,27
424,36926,2025-12-10,Video,Self-esteem,40
424,36927,2025-12-11,Reading,Anxiety,22
424,36928,2025-12-12,Video,Relationships,68
424,36929,2025-12-13,Video,Self-esteem,17
424,36930,2025-12-14,Video,Self-esteem,82
424,36931,2025-12-15,Reading,Sleep,41
424,36932,2025-12-16,Video,Relationships,26
424,36933,2025-12-17,Audio,Stress,52
424,36934,2025-12-18,Reading,Self-esteem,21
424,36935,2025-12-19,Reading,Sleep,17
424,36936,2025-12-20,Audio,Sleep,49
424,36937,2025-12-21,Video,Self-esteem,75
424,36938,2025-12-22,Audio,Anxiety,44
424,36939,2025-12-23,Video,Self-esteem,71
424,36940,2025-12-24,Audio,Anxiety,12
424,36941,2025-12-25,Reading,Anxiety,44
424,36942,2025-12-26,Reading,Stress,8
424,36943,2025-12-27,Video,Sleep,68
424,36944,2025-12-28,Audio,Relationships,31
424,36945,2025-12-29,Audio,Anxiety,7
424,36946,2025-12-30,Audio,Stress,30
424,36947,2025-12-31,Video,Relationships,52
425,36948,2025-10-10,Reading,Relationships,32
425,36949,2025-10-11,Reading,Relationships,42
425,36950,2025-10-12,Video,Sleep,42
425,36951,2025-10-13,Video,Relationships,26
425,36952,2025-10-14,Audio,Sleep,17
425,36953,2025-10-15,Audio,Sleep,26
425,36954,2025-10-16,Reading,Self-esteem,24
425,36955,2025-10-17,Reading,Relationships,7
425,36956,2025-10-18,Video,Anxiety,47
425,36957,2025-10-19,Video,Sleep,39
425,36958,2025-10-20,Video,Self-esteem,87
425,36959,2025-10-21,Audio,Stress,26
425,36960,2025-10-22,Video,Self-esteem,81
425,36961,2025-10-23,Video,Self-esteem,7
425,36962,2025-10-24,Reading,Relationships,44
425,36963,2025-10-25,Reading,Anxiety,44
425,36964,2025-10-26,Reading,Relationships,41
425,36965,2025-10-27,Audio,Sleep,33
425,36966,2025-10-28,Audio,Sleep,46
425,36967,2025-10-29,Video,Relationships,18
425,36968,2025-10-30,Video,Self-esteem,72
425,36969,2025-10-31,Video,Sleep,37
425,36970,2025-11-01,Video,Relationships,85
425,36971,2025-11-02,Reading,Sleep,17
425,36972,2025-11-03,Video,Stress,69
425,36973,2025-11-04,Video,Sleep,78
425,36974,2025-11-05,Audio,Stress,21
425,36975,2025-11-06,Video,Relationships,22
425,36976,2025-11-07,Video,Anxiety,86
426,36977,2025-09-02,Audio,Self-esteem,51
426,36978,2025-09-03,Audio,Self-esteem,42
426,36979,2025-09-04,Audio,Self-esteem,6
426,36980,2025-09-05,Audio,Self-esteem,21
426,36981,2025-09-06,Audio,Relationships,49
426,36982,2025-09-07,Reading,Anxiety,37
426,36983,2025-09-08,Video,Self-esteem,16
426,36984,2025-09-09,Video,Relationships,13
426,36985,2025-09-10,Reading,Relationships,29
426,36986,2025-09-11,Audio,Self-esteem,20
426,36987,2025-09-12,Video,Self-esteem,45
426,36988,2025-09-13,Reading,Stress,39
426,36989,2025-09-14,Audio,Sleep,32
426,36990,2025-09-15,Audio,Stress,50
426,36991,2025-09-16,Reading,Self-esteem,6
426,36992,2025-09-17,Audio,Anxiety,33
426,36993,2025-09-18,Video,Self-esteem,11
426,36994,2025-09-19,Video,Stress,51
426,36995,2025-09-20,Audio,Relationships,42
426,36996,2025-09-21,Audio,Sleep,22
426,36997,2025-09-22,Reading,Self-esteem,12
426,36998,2025-09-23,Video,Self-esteem,77
426,36999,2025-09-24,Video,Sleep,60
426,37000,2025-09-25,Video,Anxiety,17
426,37001,2025-09-26,Reading,Stress,25
426,37002,2025-09-27,Reading,Self-esteem,23
426,37003,2025-09-28,Reading,Relationships,19
426,37004,2025-09-29,Audio,Anxiety,42
426,37005,2025-09-30,Audio,Stress,46
426,37006,2025-10-01,Video,Sleep,26
426,37007,2025-10-02,Audio,Stress,41
426,37008,2025-10-03,Reading,Anxiety,21
426,37009,2025-10-04,Reading,Self-esteem,25
426,37010,2025-10-05,Video,Stress,27
426,37011,2025-10-06,Video,Self-esteem,15
426,37012,2025-10-07,Video,Anxiety,59
426,37013,2025-10-08,Reading,Relationships,42
426,37014,2025-10-09,Video,Self-esteem,79
426,37015,2025-10-10,Video,Relationships,73
426,37016,2025-10-11,Reading,Sleep,8
426,37017,2025-10-12,Video,Self-esteem,77
426,37018,2025-10-13,Reading,Sleep,42
426,37019,2025-10-14,Reading,Stress,34
426,37020,2025-10-15,Video,Sleep,59
426,37021,2025-10-16,Video,Relationships,88
426,37022,2025-10-17,Reading,Self-esteem,38
426,37023,2025-10-18,Video,Relationships,86
426,37024,2025-10-19,Audio,Self-esteem,28
426,37025,2025-10-20,Audio,Self-esteem,57
426,37026,2025-10-21,Reading,Self-esteem,26
426,37027,2025-10-22,Audio,Relationships,30
426,37028,2025-10-23,Reading,Anxiety,19
426,37029,2025-10-24,Reading,Relationships,25
426,37030,2025-10-25,Audio,Anxiety,38
426,37031,2025-10-26,Audio,Sleep,59
426,37032,2025-10-27,Reading,Anxiety,40
426,37033,2025-10-28,Audio,Stress,42
426,37034,2025-10-29,Audio,Stress,19
426,37035,2025-10-30,Audio,Self-esteem,43
426,37036,2025-10-31,Video,Anxiety,39
426,37037,2025-11-01,Video,Relationships,60
426,37038,2025-11-02,Video,Sleep,29
426,37039,2025-11-03,Reading,Self-esteem,42
426,37040,2025-11-04,Audio,Self-esteem,22
426,37041,2025-11-05,Video,Stress,78
426,37042,2025-11-06,Audio,Anxiety,59
426,37043,2025-11-07,Audio,Anxiety,48
426,37044,2025-11-08,Video,Anxiety,5
426,37045,2025-11-09,Video,Anxiety,27
426,37046,2025-11-10,Reading,Self-esteem,23
426,37047,2025-11-11,Audio,Anxiety,23
426,37048,2025-11-12,Audio,Self-esteem,10
426,37049,2025-11-13,Video,Sleep,27
426,37050,2025-11-14,Audio,Stress,49
426,37051,2025-11-15,Reading,Stress,41
426,37052,2025-11-16,Video,Self-esteem,49
426,37053,2025-11-17,Video,Relationships,36
426,37054,2025-11-18,Audio,Relationships,51
426,37055,2025-11-19,Reading,Sleep,31
426,37056,2025-11-20,Audio,Relationships,5
426,37057,2025-11-21,Audio,Anxiety,10
426,37058,2025-11-22,Audio,Self-esteem,21
426,37059,2025-11-23,Audio,Self-esteem,52
426,37060,2025-11-24,Reading,Self-esteem,18
426,37061,2025-11-25,Audio,Anxiety,19
426,37062,2025-11-26,Video,Sleep,78
426,37063,2025-11-27,Video,Anxiety,50
426,37064,2025-11-28,Reading,Stress,32
426,37065,2025-11-29,Audio,Relationships,7
426,37066,2025-11-30,Reading,Anxiety,7
426,37067,2025-12-01,Video,Sleep,89
426,37068,2025-12-02,Video,Anxiety,14
426,37069,2025-12-03,Reading,Anxiety,43
426,37070,2025-12-04,Reading,Self-esteem,28
426,37071,2025-12-05,Audio,Anxiety,50
426,37072,2025-12-06,Video,Anxiety,64
426,37073,2025-12-07,Video,Relationships,84
426,37074,2025-12-08,Video,Sleep,12
426,37075,2025-12-09,Reading,Anxiety,8
426,37076,2025-12-10,Reading,Sleep,39
426,37077,2025-12-11,Audio,Relationships,13
426,37078,2025-12-12,Audio,Stress,55
426,37079,2025-12-13,Reading,Relationships,41
426,37080,2025-12-14,Video,Anxiety,74
426,37081,2025-12-15,Reading,Self-esteem,22
426,37082,2025-12-16,Audio,Sleep,42
426,37083,2025-12-17,Video,Anxiety,32
426,37084,2025-12-18,Audio,Anxiety,15
426,37085,2025-12-19,Reading,Stress,41
426,37086,2025-12-20,Reading,Stress,5
426,37087,2025-12-21,Reading,Anxiety,35
426,37088,2025-12-22,Video,Relationships,82
426,37089,2025-12-23,Audio,Sleep,27
426,37090,2025-12-24,Video,Self-esteem,58
426,37091,2025-12-25,Reading,Relationships,6
426,37092,2025-12-26,Reading,Anxiety,35
426,37093,2025-12-27,Audio,Anxiety,22
426,37094,2025-12-28,Audio,Stress,22
